node1,node2,Subtype1,Subtype2,Type,EdgeLabel,Source,key
NF-kappaB,IL-6,expression,,pp,-->,hsa04620,hsa046201763
NFKB-p105,IL6,expression,,pp,-->,hsa04620,hsa046201764
NFKB-p105,BSF2,expression,,pp,-->,hsa04620,hsa046201765
NFKB-p105,HGF,expression,,pp,-->,hsa04620,hsa046201766
NFKB-p105,HSF,expression,,pp,-->,hsa04620,hsa046201767
NFKB-p105,IFNB2,expression,,pp,-->,hsa04620,hsa046201768
NFKB-p105,IL-6,expression,,pp,-->,hsa04620,hsa046201769
NFKB-p50,IL6,expression,,pp,-->,hsa04620,hsa046201770
NFKB-p50,BSF2,expression,,pp,-->,hsa04620,hsa046201771
NFKB-p50,HGF,expression,,pp,-->,hsa04620,hsa046201772
NFKB-p50,HSF,expression,,pp,-->,hsa04620,hsa046201773
NFKB-p50,IFNB2,expression,,pp,-->,hsa04620,hsa046201774
NFKB-p50,IL-6,expression,,pp,-->,hsa04620,hsa046201775
NFkappaB,IL6,expression,,pp,-->,hsa04620,hsa046201776
NFkappaB,BSF2,expression,,pp,-->,hsa04620,hsa046201777
NFkappaB,HGF,expression,,pp,-->,hsa04620,hsa046201778
NFkappaB,HSF,expression,,pp,-->,hsa04620,hsa046201779
NFkappaB,IFNB2,expression,,pp,-->,hsa04620,hsa046201780
NFkappaB,IL-6,expression,,pp,-->,hsa04620,hsa046201781
p105,IL6,expression,,pp,-->,hsa04620,hsa046201782
p105,BSF2,expression,,pp,-->,hsa04620,hsa046201783
p105,HGF,expression,,pp,-->,hsa04620,hsa046201784
p105,HSF,expression,,pp,-->,hsa04620,hsa046201785
p105,IFNB2,expression,,pp,-->,hsa04620,hsa046201786
p105,IL-6,expression,,pp,-->,hsa04620,hsa046201787
p50,IL6,expression,,pp,-->,hsa04620,hsa046201788
p50,BSF2,expression,,pp,-->,hsa04620,hsa046201789
p50,HGF,expression,,pp,-->,hsa04620,hsa046201790
p50,HSF,expression,,pp,-->,hsa04620,hsa046201791
p50,IFNB2,expression,,pp,-->,hsa04620,hsa046201792
p50,IL-6,expression,,pp,-->,hsa04620,hsa046201793
NFKB1,IL12A,expression,,pp,-->,hsa04620,hsa046201794
NFKB1,CLMF,expression,,pp,-->,hsa04620,hsa046201795
NFKB1,IL-12A,expression,,pp,-->,hsa04620,hsa046201796
NFKB1,NFSK,expression,,pp,-->,hsa04620,hsa046201797
NFKB1,NKSF1,expression,,pp,-->,hsa04620,hsa046201798
NFKB1,P35,expression,,pp,-->,hsa04620,hsa046201799
EBP-1,IL12A,expression,,pp,-->,hsa04620,hsa046201800
EBP-1,CLMF,expression,,pp,-->,hsa04620,hsa046201801
EBP-1,IL-12A,expression,,pp,-->,hsa04620,hsa046201802
EBP-1,NFSK,expression,,pp,-->,hsa04620,hsa046201803
EBP-1,NKSF1,expression,,pp,-->,hsa04620,hsa046201804
EBP-1,P35,expression,,pp,-->,hsa04620,hsa046201805
KBF1,IL12A,expression,,pp,-->,hsa04620,hsa046201806
KBF1,CLMF,expression,,pp,-->,hsa04620,hsa046201807
KBF1,IL-12A,expression,,pp,-->,hsa04620,hsa046201808
KBF1,NFSK,expression,,pp,-->,hsa04620,hsa046201809
KBF1,NKSF1,expression,,pp,-->,hsa04620,hsa046201810
KBF1,P35,expression,,pp,-->,hsa04620,hsa046201811
NF-kB1,IL12A,expression,,pp,-->,hsa04620,hsa046201812
NF-kB1,CLMF,expression,,pp,-->,hsa04620,hsa046201813
NF-kB1,IL-12A,expression,,pp,-->,hsa04620,hsa046201814
NF-kB1,NFSK,expression,,pp,-->,hsa04620,hsa046201815
NF-kB1,NKSF1,expression,,pp,-->,hsa04620,hsa046201816
NF-kB1,P35,expression,,pp,-->,hsa04620,hsa046201817
NF-kappa-B,IL12A,expression,,pp,-->,hsa04620,hsa046201818
NF-kappa-B,CLMF,expression,,pp,-->,hsa04620,hsa046201819
NF-kappa-B,IL-12A,expression,,pp,-->,hsa04620,hsa046201820
NF-kappa-B,NFSK,expression,,pp,-->,hsa04620,hsa046201821
NF-kappa-B,NKSF1,expression,,pp,-->,hsa04620,hsa046201822
NF-kappa-B,P35,expression,,pp,-->,hsa04620,hsa046201823
NF-kappaB,IL12A,expression,,pp,-->,hsa04620,hsa046201824
NF-kappaB,CLMF,expression,,pp,-->,hsa04620,hsa046201825
NF-kappaB,IL-12A,expression,,pp,-->,hsa04620,hsa046201826
NF-kappaB,NFSK,expression,,pp,-->,hsa04620,hsa046201827
NF-kappaB,NKSF1,expression,,pp,-->,hsa04620,hsa046201828
NF-kappaB,P35,expression,,pp,-->,hsa04620,hsa046201829
NFKB-p105,IL12A,expression,,pp,-->,hsa04620,hsa046201830
NFKB-p105,CLMF,expression,,pp,-->,hsa04620,hsa046201831
NFKB-p105,IL-12A,expression,,pp,-->,hsa04620,hsa046201832
NFKB-p105,NFSK,expression,,pp,-->,hsa04620,hsa046201833
NFKB-p105,NKSF1,expression,,pp,-->,hsa04620,hsa046201834
NFKB-p105,P35,expression,,pp,-->,hsa04620,hsa046201835
NFKB-p50,IL12A,expression,,pp,-->,hsa04620,hsa046201836
NFKB-p50,CLMF,expression,,pp,-->,hsa04620,hsa046201837
NFKB-p50,IL-12A,expression,,pp,-->,hsa04620,hsa046201838
NFKB-p50,NFSK,expression,,pp,-->,hsa04620,hsa046201839
NFKB-p50,NKSF1,expression,,pp,-->,hsa04620,hsa046201840
NFKB-p50,P35,expression,,pp,-->,hsa04620,hsa046201841
NFkappaB,IL12A,expression,,pp,-->,hsa04620,hsa046201842
NFkappaB,CLMF,expression,,pp,-->,hsa04620,hsa046201843
NFkappaB,IL-12A,expression,,pp,-->,hsa04620,hsa046201844
NFkappaB,NFSK,expression,,pp,-->,hsa04620,hsa046201845
NFkappaB,NKSF1,expression,,pp,-->,hsa04620,hsa046201846
NFkappaB,P35,expression,,pp,-->,hsa04620,hsa046201847
p105,IL12A,expression,,pp,-->,hsa04620,hsa046201848
p105,CLMF,expression,,pp,-->,hsa04620,hsa046201849
p105,IL-12A,expression,,pp,-->,hsa04620,hsa046201850
p105,NFSK,expression,,pp,-->,hsa04620,hsa046201851
p105,NKSF1,expression,,pp,-->,hsa04620,hsa046201852
p105,P35,expression,,pp,-->,hsa04620,hsa046201853
p50,IL12A,expression,,pp,-->,hsa04620,hsa046201854
p50,CLMF,expression,,pp,-->,hsa04620,hsa046201855
p50,IL-12A,expression,,pp,-->,hsa04620,hsa046201856
p50,NFSK,expression,,pp,-->,hsa04620,hsa046201857
p50,NKSF1,expression,,pp,-->,hsa04620,hsa046201858
p50,P35,expression,,pp,-->,hsa04620,hsa046201859
NFKB1,CXCL8,expression,,pp,-->,hsa04620,hsa046201860
NFKB1,GCP-1,expression,,pp,-->,hsa04620,hsa046201861
NFKB1,GCP1,expression,,pp,-->,hsa04620,hsa046201862
NFKB1,IL8,expression,,pp,-->,hsa04620,hsa046201863
NFKB1,LECT,expression,,pp,-->,hsa04620,hsa046201864
NFKB1,LUCT,expression,,pp,-->,hsa04620,hsa046201865
NFKB1,LYNAP,expression,,pp,-->,hsa04620,hsa046201866
NFKB1,MDNCF,expression,,pp,-->,hsa04620,hsa046201867
NFKB1,MONAP,expression,,pp,-->,hsa04620,hsa046201868
NFKB1,NAF,expression,,pp,-->,hsa04620,hsa046201869
NFKB1,NAP-1,expression,,pp,-->,hsa04620,hsa046201870
NFKB1,NAP1,expression,,pp,-->,hsa04620,hsa046201871
EBP-1,CXCL8,expression,,pp,-->,hsa04620,hsa046201872
EBP-1,GCP-1,expression,,pp,-->,hsa04620,hsa046201873
EBP-1,GCP1,expression,,pp,-->,hsa04620,hsa046201874
EBP-1,IL8,expression,,pp,-->,hsa04620,hsa046201875
EBP-1,LECT,expression,,pp,-->,hsa04620,hsa046201876
EBP-1,LUCT,expression,,pp,-->,hsa04620,hsa046201877
EBP-1,LYNAP,expression,,pp,-->,hsa04620,hsa046201878
EBP-1,MDNCF,expression,,pp,-->,hsa04620,hsa046201879
EBP-1,MONAP,expression,,pp,-->,hsa04620,hsa046201880
EBP-1,NAF,expression,,pp,-->,hsa04620,hsa046201881
EBP-1,NAP-1,expression,,pp,-->,hsa04620,hsa046201882
EBP-1,NAP1,expression,,pp,-->,hsa04620,hsa046201883
KBF1,CXCL8,expression,,pp,-->,hsa04620,hsa046201884
KBF1,GCP-1,expression,,pp,-->,hsa04620,hsa046201885
KBF1,GCP1,expression,,pp,-->,hsa04620,hsa046201886
KBF1,IL8,expression,,pp,-->,hsa04620,hsa046201887
KBF1,LECT,expression,,pp,-->,hsa04620,hsa046201888
KBF1,LUCT,expression,,pp,-->,hsa04620,hsa046201889
KBF1,LYNAP,expression,,pp,-->,hsa04620,hsa046201890
KBF1,MDNCF,expression,,pp,-->,hsa04620,hsa046201891
KBF1,MONAP,expression,,pp,-->,hsa04620,hsa046201892
KBF1,NAF,expression,,pp,-->,hsa04620,hsa046201893
KBF1,NAP-1,expression,,pp,-->,hsa04620,hsa046201894
KBF1,NAP1,expression,,pp,-->,hsa04620,hsa046201895
NF-kB1,CXCL8,expression,,pp,-->,hsa04620,hsa046201896
NF-kB1,GCP-1,expression,,pp,-->,hsa04620,hsa046201897
NF-kB1,GCP1,expression,,pp,-->,hsa04620,hsa046201898
NF-kB1,IL8,expression,,pp,-->,hsa04620,hsa046201899
NF-kB1,LECT,expression,,pp,-->,hsa04620,hsa046201900
NF-kB1,LUCT,expression,,pp,-->,hsa04620,hsa046201901
NF-kB1,LYNAP,expression,,pp,-->,hsa04620,hsa046201902
NF-kB1,MDNCF,expression,,pp,-->,hsa04620,hsa046201903
NF-kB1,MONAP,expression,,pp,-->,hsa04620,hsa046201904
NF-kB1,NAF,expression,,pp,-->,hsa04620,hsa046201905
NF-kB1,NAP-1,expression,,pp,-->,hsa04620,hsa046201906
NF-kB1,NAP1,expression,,pp,-->,hsa04620,hsa046201907
NF-kappa-B,CXCL8,expression,,pp,-->,hsa04620,hsa046201908
NF-kappa-B,GCP-1,expression,,pp,-->,hsa04620,hsa046201909
NF-kappa-B,GCP1,expression,,pp,-->,hsa04620,hsa046201910
NF-kappa-B,IL8,expression,,pp,-->,hsa04620,hsa046201911
NF-kappa-B,LECT,expression,,pp,-->,hsa04620,hsa046201912
NF-kappa-B,LUCT,expression,,pp,-->,hsa04620,hsa046201913
NF-kappa-B,LYNAP,expression,,pp,-->,hsa04620,hsa046201914
NF-kappa-B,MDNCF,expression,,pp,-->,hsa04620,hsa046201915
NF-kappa-B,MONAP,expression,,pp,-->,hsa04620,hsa046201916
NF-kappa-B,NAF,expression,,pp,-->,hsa04620,hsa046201917
NF-kappa-B,NAP-1,expression,,pp,-->,hsa04620,hsa046201918
NF-kappa-B,NAP1,expression,,pp,-->,hsa04620,hsa046201919
NF-kappaB,CXCL8,expression,,pp,-->,hsa04620,hsa046201920
NF-kappaB,GCP-1,expression,,pp,-->,hsa04620,hsa046201921
NF-kappaB,GCP1,expression,,pp,-->,hsa04620,hsa046201922
NF-kappaB,IL8,expression,,pp,-->,hsa04620,hsa046201923
NF-kappaB,LECT,expression,,pp,-->,hsa04620,hsa046201924
NF-kappaB,LUCT,expression,,pp,-->,hsa04620,hsa046201925
NF-kappaB,LYNAP,expression,,pp,-->,hsa04620,hsa046201926
NF-kappaB,MDNCF,expression,,pp,-->,hsa04620,hsa046201927
NF-kappaB,MONAP,expression,,pp,-->,hsa04620,hsa046201928
NF-kappaB,NAF,expression,,pp,-->,hsa04620,hsa046201929
NF-kappaB,NAP-1,expression,,pp,-->,hsa04620,hsa046201930
NF-kappaB,NAP1,expression,,pp,-->,hsa04620,hsa046201931
NFKB-p105,CXCL8,expression,,pp,-->,hsa04620,hsa046201932
NFKB-p105,GCP-1,expression,,pp,-->,hsa04620,hsa046201933
NFKB-p105,GCP1,expression,,pp,-->,hsa04620,hsa046201934
NFKB-p105,IL8,expression,,pp,-->,hsa04620,hsa046201935
NFKB-p105,LECT,expression,,pp,-->,hsa04620,hsa046201936
NFKB-p105,LUCT,expression,,pp,-->,hsa04620,hsa046201937
NFKB-p105,LYNAP,expression,,pp,-->,hsa04620,hsa046201938
NFKB-p105,MDNCF,expression,,pp,-->,hsa04620,hsa046201939
NFKB-p105,MONAP,expression,,pp,-->,hsa04620,hsa046201940
NFKB-p105,NAF,expression,,pp,-->,hsa04620,hsa046201941
NFKB-p105,NAP-1,expression,,pp,-->,hsa04620,hsa046201942
NFKB-p105,NAP1,expression,,pp,-->,hsa04620,hsa046201943
NFKB-p50,CXCL8,expression,,pp,-->,hsa04620,hsa046201944
NFKB-p50,GCP-1,expression,,pp,-->,hsa04620,hsa046201945
NFKB-p50,GCP1,expression,,pp,-->,hsa04620,hsa046201946
NFKB-p50,IL8,expression,,pp,-->,hsa04620,hsa046201947
NFKB-p50,LECT,expression,,pp,-->,hsa04620,hsa046201948
NFKB-p50,LUCT,expression,,pp,-->,hsa04620,hsa046201949
NFKB-p50,LYNAP,expression,,pp,-->,hsa04620,hsa046201950
NFKB-p50,MDNCF,expression,,pp,-->,hsa04620,hsa046201951
NFKB-p50,MONAP,expression,,pp,-->,hsa04620,hsa046201952
NFKB-p50,NAF,expression,,pp,-->,hsa04620,hsa046201953
NFKB-p50,NAP-1,expression,,pp,-->,hsa04620,hsa046201954
NFKB-p50,NAP1,expression,,pp,-->,hsa04620,hsa046201955
NFkappaB,CXCL8,expression,,pp,-->,hsa04620,hsa046201956
NFkappaB,GCP-1,expression,,pp,-->,hsa04620,hsa046201957
NFkappaB,GCP1,expression,,pp,-->,hsa04620,hsa046201958
NFkappaB,IL8,expression,,pp,-->,hsa04620,hsa046201959
NFkappaB,LECT,expression,,pp,-->,hsa04620,hsa046201960
NFkappaB,LUCT,expression,,pp,-->,hsa04620,hsa046201961
NFkappaB,LYNAP,expression,,pp,-->,hsa04620,hsa046201962
NFkappaB,MDNCF,expression,,pp,-->,hsa04620,hsa046201963
NFkappaB,MONAP,expression,,pp,-->,hsa04620,hsa046201964
NFkappaB,NAF,expression,,pp,-->,hsa04620,hsa046201965
NFkappaB,NAP-1,expression,,pp,-->,hsa04620,hsa046201966
NFkappaB,NAP1,expression,,pp,-->,hsa04620,hsa046201967
p105,CXCL8,expression,,pp,-->,hsa04620,hsa046201968
p105,GCP-1,expression,,pp,-->,hsa04620,hsa046201969
p105,GCP1,expression,,pp,-->,hsa04620,hsa046201970
p105,IL8,expression,,pp,-->,hsa04620,hsa046201971
p105,LECT,expression,,pp,-->,hsa04620,hsa046201972
p105,LUCT,expression,,pp,-->,hsa04620,hsa046201973
p105,LYNAP,expression,,pp,-->,hsa04620,hsa046201974
p105,MDNCF,expression,,pp,-->,hsa04620,hsa046201975
p105,MONAP,expression,,pp,-->,hsa04620,hsa046201976
p105,NAF,expression,,pp,-->,hsa04620,hsa046201977
p105,NAP-1,expression,,pp,-->,hsa04620,hsa046201978
p105,NAP1,expression,,pp,-->,hsa04620,hsa046201979
p50,CXCL8,expression,,pp,-->,hsa04620,hsa046201980
p50,GCP-1,expression,,pp,-->,hsa04620,hsa046201981
p50,GCP1,expression,,pp,-->,hsa04620,hsa046201982
p50,IL8,expression,,pp,-->,hsa04620,hsa046201983
p50,LECT,expression,,pp,-->,hsa04620,hsa046201984
p50,LUCT,expression,,pp,-->,hsa04620,hsa046201985
p50,LYNAP,expression,,pp,-->,hsa04620,hsa046201986
p50,MDNCF,expression,,pp,-->,hsa04620,hsa046201987
p50,MONAP,expression,,pp,-->,hsa04620,hsa046201988
p50,NAF,expression,,pp,-->,hsa04620,hsa046201989
p50,NAP-1,expression,,pp,-->,hsa04620,hsa046201990
p50,NAP1,expression,,pp,-->,hsa04620,hsa046201991
NFKB1,CCL5,expression,,pp,-->,hsa04620,hsa046201992
NFKB1,D17S136E,expression,,pp,-->,hsa04620,hsa046201993
NFKB1,RANTES,expression,,pp,-->,hsa04620,hsa046201994
NFKB1,SCYA5,expression,,pp,-->,hsa04620,hsa046201995
NFKB1,SIS-delta,expression,,pp,-->,hsa04620,hsa046201996
NFKB1,SISd,expression,,pp,-->,hsa04620,hsa046201997
NFKB1,TCP228,expression,,pp,-->,hsa04620,hsa046201998
NFKB1,eoCP,expression,,pp,-->,hsa04620,hsa046201999
EBP-1,CCL5,expression,,pp,-->,hsa04620,hsa046202000
EBP-1,D17S136E,expression,,pp,-->,hsa04620,hsa046202001
EBP-1,RANTES,expression,,pp,-->,hsa04620,hsa046202002
EBP-1,SCYA5,expression,,pp,-->,hsa04620,hsa046202003
EBP-1,SIS-delta,expression,,pp,-->,hsa04620,hsa046202004
EBP-1,SISd,expression,,pp,-->,hsa04620,hsa046202005
EBP-1,TCP228,expression,,pp,-->,hsa04620,hsa046202006
EBP-1,eoCP,expression,,pp,-->,hsa04620,hsa046202007
KBF1,CCL5,expression,,pp,-->,hsa04620,hsa046202008
KBF1,D17S136E,expression,,pp,-->,hsa04620,hsa046202009
KBF1,RANTES,expression,,pp,-->,hsa04620,hsa046202010
KBF1,SCYA5,expression,,pp,-->,hsa04620,hsa046202011
KBF1,SIS-delta,expression,,pp,-->,hsa04620,hsa046202012
KBF1,SISd,expression,,pp,-->,hsa04620,hsa046202013
KBF1,TCP228,expression,,pp,-->,hsa04620,hsa046202014
KBF1,eoCP,expression,,pp,-->,hsa04620,hsa046202015
NF-kB1,CCL5,expression,,pp,-->,hsa04620,hsa046202016
NF-kB1,D17S136E,expression,,pp,-->,hsa04620,hsa046202017
NF-kB1,RANTES,expression,,pp,-->,hsa04620,hsa046202018
NF-kB1,SCYA5,expression,,pp,-->,hsa04620,hsa046202019
NF-kB1,SIS-delta,expression,,pp,-->,hsa04620,hsa046202020
NF-kB1,SISd,expression,,pp,-->,hsa04620,hsa046202021
NF-kB1,TCP228,expression,,pp,-->,hsa04620,hsa046202022
NF-kB1,eoCP,expression,,pp,-->,hsa04620,hsa046202023
NF-kappa-B,CCL5,expression,,pp,-->,hsa04620,hsa046202024
NF-kappa-B,D17S136E,expression,,pp,-->,hsa04620,hsa046202025
NF-kappa-B,RANTES,expression,,pp,-->,hsa04620,hsa046202026
NF-kappa-B,SCYA5,expression,,pp,-->,hsa04620,hsa046202027
NF-kappa-B,SIS-delta,expression,,pp,-->,hsa04620,hsa046202028
NF-kappa-B,SISd,expression,,pp,-->,hsa04620,hsa046202029
NF-kappa-B,TCP228,expression,,pp,-->,hsa04620,hsa046202030
NF-kappa-B,eoCP,expression,,pp,-->,hsa04620,hsa046202031
NF-kappaB,CCL5,expression,,pp,-->,hsa04620,hsa046202032
NF-kappaB,D17S136E,expression,,pp,-->,hsa04620,hsa046202033
NF-kappaB,RANTES,expression,,pp,-->,hsa04620,hsa046202034
NF-kappaB,SCYA5,expression,,pp,-->,hsa04620,hsa046202035
NF-kappaB,SIS-delta,expression,,pp,-->,hsa04620,hsa046202036
NF-kappaB,SISd,expression,,pp,-->,hsa04620,hsa046202037
NF-kappaB,TCP228,expression,,pp,-->,hsa04620,hsa046202038
NF-kappaB,eoCP,expression,,pp,-->,hsa04620,hsa046202039
NFKB-p105,CCL5,expression,,pp,-->,hsa04620,hsa046202040
NFKB-p105,D17S136E,expression,,pp,-->,hsa04620,hsa046202041
NFKB-p105,RANTES,expression,,pp,-->,hsa04620,hsa046202042
NFKB-p105,SCYA5,expression,,pp,-->,hsa04620,hsa046202043
NFKB-p105,SIS-delta,expression,,pp,-->,hsa04620,hsa046202044
NFKB-p105,SISd,expression,,pp,-->,hsa04620,hsa046202045
NFKB-p105,TCP228,expression,,pp,-->,hsa04620,hsa046202046
NFKB-p105,eoCP,expression,,pp,-->,hsa04620,hsa046202047
NFKB-p50,CCL5,expression,,pp,-->,hsa04620,hsa046202048
NFKB-p50,D17S136E,expression,,pp,-->,hsa04620,hsa046202049
NFKB-p50,RANTES,expression,,pp,-->,hsa04620,hsa046202050
NFKB-p50,SCYA5,expression,,pp,-->,hsa04620,hsa046202051
NFKB-p50,SIS-delta,expression,,pp,-->,hsa04620,hsa046202052
NFKB-p50,SISd,expression,,pp,-->,hsa04620,hsa046202053
NFKB-p50,TCP228,expression,,pp,-->,hsa04620,hsa046202054
NFKB-p50,eoCP,expression,,pp,-->,hsa04620,hsa046202055
NFkappaB,CCL5,expression,,pp,-->,hsa04620,hsa046202056
NFkappaB,D17S136E,expression,,pp,-->,hsa04620,hsa046202057
NFkappaB,RANTES,expression,,pp,-->,hsa04620,hsa046202058
NFkappaB,SCYA5,expression,,pp,-->,hsa04620,hsa046202059
NFkappaB,SIS-delta,expression,,pp,-->,hsa04620,hsa046202060
NFkappaB,SISd,expression,,pp,-->,hsa04620,hsa046202061
NFkappaB,TCP228,expression,,pp,-->,hsa04620,hsa046202062
NFkappaB,eoCP,expression,,pp,-->,hsa04620,hsa046202063
p105,CCL5,expression,,pp,-->,hsa04620,hsa046202064
p105,D17S136E,expression,,pp,-->,hsa04620,hsa046202065
p105,RANTES,expression,,pp,-->,hsa04620,hsa046202066
p105,SCYA5,expression,,pp,-->,hsa04620,hsa046202067
p105,SIS-delta,expression,,pp,-->,hsa04620,hsa046202068
p105,SISd,expression,,pp,-->,hsa04620,hsa046202069
p105,TCP228,expression,,pp,-->,hsa04620,hsa046202070
p105,eoCP,expression,,pp,-->,hsa04620,hsa046202071
p50,CCL5,expression,,pp,-->,hsa04620,hsa046202072
p50,D17S136E,expression,,pp,-->,hsa04620,hsa046202073
p50,RANTES,expression,,pp,-->,hsa04620,hsa046202074
p50,SCYA5,expression,,pp,-->,hsa04620,hsa046202075
p50,SIS-delta,expression,,pp,-->,hsa04620,hsa046202076
p50,SISd,expression,,pp,-->,hsa04620,hsa046202077
p50,TCP228,expression,,pp,-->,hsa04620,hsa046202078
p50,eoCP,expression,,pp,-->,hsa04620,hsa046202079
NFKB1,CCL3L3,expression,,pp,-->,hsa04620,hsa046202080
NFKB1,464.2,expression,,pp,-->,hsa04620,hsa046202081
NFKB1,D17S1718,expression,,pp,-->,hsa04620,hsa046202082
NFKB1,G0S19-2,expression,,pp,-->,hsa04620,hsa046202083
NFKB1,LD78,expression,,pp,-->,hsa04620,hsa046202084
NFKB1,LD78BETA,expression,,pp,-->,hsa04620,hsa046202085
NFKB1,SCYA3L,expression,,pp,-->,hsa04620,hsa046202086
NFKB1,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202087
EBP-1,CCL3L3,expression,,pp,-->,hsa04620,hsa046202088
EBP-1,464.2,expression,,pp,-->,hsa04620,hsa046202089
EBP-1,D17S1718,expression,,pp,-->,hsa04620,hsa046202090
EBP-1,G0S19-2,expression,,pp,-->,hsa04620,hsa046202091
EBP-1,LD78,expression,,pp,-->,hsa04620,hsa046202092
EBP-1,LD78BETA,expression,,pp,-->,hsa04620,hsa046202093
EBP-1,SCYA3L,expression,,pp,-->,hsa04620,hsa046202094
EBP-1,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202095
KBF1,CCL3L3,expression,,pp,-->,hsa04620,hsa046202096
KBF1,464.2,expression,,pp,-->,hsa04620,hsa046202097
KBF1,D17S1718,expression,,pp,-->,hsa04620,hsa046202098
KBF1,G0S19-2,expression,,pp,-->,hsa04620,hsa046202099
KBF1,LD78,expression,,pp,-->,hsa04620,hsa046202100
KBF1,LD78BETA,expression,,pp,-->,hsa04620,hsa046202101
KBF1,SCYA3L,expression,,pp,-->,hsa04620,hsa046202102
KBF1,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202103
NF-kB1,CCL3L3,expression,,pp,-->,hsa04620,hsa046202104
NF-kB1,464.2,expression,,pp,-->,hsa04620,hsa046202105
NF-kB1,D17S1718,expression,,pp,-->,hsa04620,hsa046202106
NF-kB1,G0S19-2,expression,,pp,-->,hsa04620,hsa046202107
NF-kB1,LD78,expression,,pp,-->,hsa04620,hsa046202108
NF-kB1,LD78BETA,expression,,pp,-->,hsa04620,hsa046202109
NF-kB1,SCYA3L,expression,,pp,-->,hsa04620,hsa046202110
NF-kB1,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202111
NF-kappa-B,CCL3L3,expression,,pp,-->,hsa04620,hsa046202112
NF-kappa-B,464.2,expression,,pp,-->,hsa04620,hsa046202113
NF-kappa-B,D17S1718,expression,,pp,-->,hsa04620,hsa046202114
NF-kappa-B,G0S19-2,expression,,pp,-->,hsa04620,hsa046202115
NF-kappa-B,LD78,expression,,pp,-->,hsa04620,hsa046202116
NF-kappa-B,LD78BETA,expression,,pp,-->,hsa04620,hsa046202117
NF-kappa-B,SCYA3L,expression,,pp,-->,hsa04620,hsa046202118
NF-kappa-B,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202119
NF-kappaB,CCL3L3,expression,,pp,-->,hsa04620,hsa046202120
NF-kappaB,464.2,expression,,pp,-->,hsa04620,hsa046202121
NF-kappaB,D17S1718,expression,,pp,-->,hsa04620,hsa046202122
NF-kappaB,G0S19-2,expression,,pp,-->,hsa04620,hsa046202123
NF-kappaB,LD78,expression,,pp,-->,hsa04620,hsa046202124
NF-kappaB,LD78BETA,expression,,pp,-->,hsa04620,hsa046202125
NF-kappaB,SCYA3L,expression,,pp,-->,hsa04620,hsa046202126
NF-kappaB,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202127
NFKB-p105,CCL3L3,expression,,pp,-->,hsa04620,hsa046202128
NFKB-p105,464.2,expression,,pp,-->,hsa04620,hsa046202129
NFKB-p105,D17S1718,expression,,pp,-->,hsa04620,hsa046202130
NFKB-p105,G0S19-2,expression,,pp,-->,hsa04620,hsa046202131
NFKB-p105,LD78,expression,,pp,-->,hsa04620,hsa046202132
NFKB-p105,LD78BETA,expression,,pp,-->,hsa04620,hsa046202133
NFKB-p105,SCYA3L,expression,,pp,-->,hsa04620,hsa046202134
NFKB-p105,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202135
NFKB-p50,CCL3L3,expression,,pp,-->,hsa04620,hsa046202136
NFKB-p50,464.2,expression,,pp,-->,hsa04620,hsa046202137
NFKB-p50,D17S1718,expression,,pp,-->,hsa04620,hsa046202138
NFKB-p50,G0S19-2,expression,,pp,-->,hsa04620,hsa046202139
NFKB-p50,LD78,expression,,pp,-->,hsa04620,hsa046202140
NFKB-p50,LD78BETA,expression,,pp,-->,hsa04620,hsa046202141
NFKB-p50,SCYA3L,expression,,pp,-->,hsa04620,hsa046202142
NFKB-p50,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202143
NFkappaB,CCL3L3,expression,,pp,-->,hsa04620,hsa046202144
NFkappaB,464.2,expression,,pp,-->,hsa04620,hsa046202145
NFkappaB,D17S1718,expression,,pp,-->,hsa04620,hsa046202146
NFkappaB,G0S19-2,expression,,pp,-->,hsa04620,hsa046202147
NFkappaB,LD78,expression,,pp,-->,hsa04620,hsa046202148
NFkappaB,LD78BETA,expression,,pp,-->,hsa04620,hsa046202149
NFkappaB,SCYA3L,expression,,pp,-->,hsa04620,hsa046202150
NFkappaB,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202151
p105,CCL3L3,expression,,pp,-->,hsa04620,hsa046202152
p105,464.2,expression,,pp,-->,hsa04620,hsa046202153
p105,D17S1718,expression,,pp,-->,hsa04620,hsa046202154
p105,G0S19-2,expression,,pp,-->,hsa04620,hsa046202155
p105,LD78,expression,,pp,-->,hsa04620,hsa046202156
p105,LD78BETA,expression,,pp,-->,hsa04620,hsa046202157
p105,SCYA3L,expression,,pp,-->,hsa04620,hsa046202158
p105,SCYA3L1,expression,,pp,-->,hsa04620,hsa046202159
p50,CCL3L3,expression,,pp,-->,hsa04620,hsa046202160
p50,464.2,expression,,pp,-->,hsa04620,hsa046202161
p50,D17S1718,expression,,pp,-->,hsa04620,hsa046202162
p50,G0S19-2,expression,,pp,-->,hsa04620,hsa046202163
p50,LD78,expression,,pp,-->,hsa04620,hsa046202164
